"140888732,Pittsburgh,PA,40.47,-79.95"
"5977224,Pittsburgh,PA,40.43,-79.92"
"90728272,Pittsburgh,PA,40.45,-79.91"
"78263202,Pittsburgh,PA,40.45,-79.99"
"191814320,Presto,PA,40.38,-80.12"
"130468262,Pittsburgh,PA,40.46,-80.03"
"22136671,Pittsburgh,PA,40.47,-79.95"
"158448922,Pittsburgh,PA,40.5,-79.91"
"2184892,Pittsburgh,PA,40.43,-79.89"
"105010352,Pittsburgh,PA,40.47,-79.95"
"136580202,Pittsburgh,PA,40.45,-79.99"
"3530073,Pittsburgh,PA,40.45,-79.93"
