Venue,Month,EID,Topic,Count
21814002,9,jlfzhlytmbdc,intro,1
21814002,9,jlfzhlytmbdc,brunch,1
21814002,9,jlfzhlytmbdc,beginner,1
21814002,9,jlfzhlytmbdc,weekly,1
21814002,9,jlfzhlytmbdc,discovery,1
21814002,9,jlfzhlytmbdc,tonight,1
21814002,9,jlfzhlytmblb,weekly,1
21814002,9,jlfzhlytmblb,steel,1
21814002,9,jlfzhlytmblb,note,1
21814002,9,jlfzhlytmblb,discovery,1
21814002,9,jlfzhlytmblb,tonight,1
21814002,9,jlfzhlytmblb,beginner,1
21814002,9,jlfzhlytmblb,intro,1
21814002,9,jlfzhlytmblb,class,1
21814002,9,jlfzhlytmblb,discussion,1
21814002,9,jlfzhlytmblb,brunch,1
21814002,9,jlfzhlytmbmc,weekly,1
21814002,9,jlfzhlytmbmc,brunch,1
21814002,9,jlfzhlytmbmc,discussion,1
21814002,9,jlfzhlytmbmc,discovery,1
21814002,9,jlfzhlytmbmc,beginner,1
21814002,9,jlfzhlytmbmc,tonight,1
21814002,9,jlfzhlytmbmc,steel,1
21814002,9,jlfzhlytmbmc,intro,1
21814002,9,jlfzhlytmbmc,class,1
21814002,9,jlfzhlytmbmc,note,1
21814002,9,jlfzhlytmbtb,brunch,1
21814002,9,jlfzhlytmbtb,discussion,1
21814002,9,jlfzhlytmbtb,note,1
21814002,9,jlfzhlytmbtb,beginner,1
21814002,9,jlfzhlytmbtb,intro,1
21814002,9,jlfzhlytmbtb,tonight,1
21814002,9,jlfzhlytmbtb,class,1
21814002,9,jlfzhlytmbtb,weekly,1
21814002,9,jlfzhlytmbtb,steel,1
21814002,9,jlfzhlytmbtb,discovery,1
21814002,10,jlfzhlytnbbc,intro,1
21814002,10,jlfzhlytnbbc,brunch,1
21814002,10,jlfzhlytnbbc,tonight,1
21814002,10,jlfzhlytnbbc,steel,1
21814002,10,jlfzhlytnbbc,beginner,1
21814002,10,jlfzhlytnbbc,note,1
21814002,10,jlfzhlytnbbc,discussion,1
21814002,10,jlfzhlytnbbc,discovery,1
21814002,10,jlfzhlytnbbc,weekly,1
21814002,10,jlfzhlytnbbc,class,1
21814002,10,jlfzhlytnbjb,intro,1
21814002,10,jlfzhlytnbjb,discovery,1
21814002,10,jlfzhlytnbjb,weekly,1
21814002,10,jlfzhlytnbjb,note,1
21814002,10,jlfzhlytnbjb,class,1
21814002,10,jlfzhlytnbjb,discussion,1
21814002,10,jlfzhlytnbjb,tonight,1
21814002,10,jlfzhlytnbjb,beginner,1
21814002,10,jlfzhlytnbjb,steel,1
21814002,10,jlfzhlytnbjb,brunch,1
21814002,10,jlfzhlytnbkc,brunch,1
21814002,10,jlfzhlytnbkc,note,1
21814002,10,jlfzhlytnbkc,beginner,1
21814002,10,jlfzhlytnbkc,intro,1
21814002,10,jlfzhlytnbkc,steel,1
21814002,10,jlfzhlytnbkc,weekly,1
21814002,10,jlfzhlytnbkc,discovery,1
21814002,10,jlfzhlytnbkc,class,1
21814002,10,jlfzhlytnbkc,discussion,1
21814002,10,jlfzhlytnbkc,tonight,1
21814002,10,jlfzhlytnbrb,discussion,1
21814002,10,jlfzhlytnbrb,steel,1
21814002,10,jlfzhlytnbrb,note,1
21814002,10,jlfzhlytnbrb,tonight,1
21814002,10,jlfzhlytnbrb,weekly,1
21814002,10,jlfzhlytnbrb,discovery,1
21814002,10,jlfzhlytnbrb,intro,1
21814002,10,jlfzhlytnbrb,beginner,1
21814002,10,jlfzhlytnbrb,brunch,1
21814002,10,jlfzhlytnbrb,class,1
21814002,11,jlfzhlytpbfb,discussion,1
21814002,11,jlfzhlytpbfb,intro,1
21814002,11,jlfzhlytpbfb,note,1
21814002,11,jlfzhlytpbfb,steel,1
21814002,11,jlfzhlytpbfb,class,1
21814002,11,jlfzhlytpbfb,weekly,1
21814002,11,jlfzhlytpbfb,tonight,1
21814002,11,jlfzhlytpbfb,discovery,1
21814002,11,jlfzhlytpbfb,beginner,1
21814002,11,jlfzhlytpbfb,brunch,1
21814002,11,jlfzhlytpbgc,tonight,1
21814002,11,jlfzhlytpbgc,weekly,1
21814002,11,jlfzhlytpbgc,discussion,1
21814002,11,jlfzhlytpbgc,note,1
21814002,11,jlfzhlytpbgc,beginner,1
21814002,11,jlfzhlytpbgc,steel,1
21814002,11,jlfzhlytpbgc,class,1
21814002,11,jlfzhlytpbgc,intro,1
21814002,11,jlfzhlytpbgc,discovery,1
21814002,11,jlfzhlytpbgc,brunch,1
21814002,11,jlfzhlytpbnb,steel,1
21814002,11,jlfzhlytpbnb,discovery,1
21814002,11,jlfzhlytpbnb,class,1
21814002,11,jlfzhlytpbnb,weekly,1
21814002,11,jlfzhlytpbnb,brunch,1
21814002,11,jlfzhlytpbnb,tonight,1
21814002,11,jlfzhlytpbnb,discussion,1
21814002,11,jlfzhlytpbnb,note,1
21814002,11,jlfzhlytpbnb,intro,1
21814002,11,jlfzhlytpbnb,beginner,1
21814002,11,jlfzhlytpbwb,beginner,1
21814002,11,jlfzhlytpbwb,weekly,1
21814002,11,jlfzhlytpbwb,class,1
21814002,11,jlfzhlytpbwb,discussion,1
21814002,11,jlfzhlytpbwb,tonight,1
21814002,11,jlfzhlytpbwb,discovery,1
21814002,11,jlfzhlytpbwb,note,1
21814002,11,jlfzhlytpbwb,steel,1
21814002,11,jlfzhlytpbwb,intro,1
21814002,11,jlfzhlytpbwb,brunch,1
21814002,12,jlfzhlytqbdc,intro,1
21814002,12,jlfzhlytqbdc,weekly,1
21814002,12,jlfzhlytqbdc,steel,1
21814002,12,jlfzhlytqbdc,discovery,1
21814002,12,jlfzhlytqbdc,note,1
21814002,12,jlfzhlytqbdc,discussion,1
21814002,12,jlfzhlytqbdc,tonight,1
21814002,12,jlfzhlytqbdc,class,1
21814002,12,jlfzhlytqbdc,brunch,1
21814002,12,jlfzhlytqbdc,beginner,1
21814002,12,jlfzhlytqblb,discovery,1
21814002,12,jlfzhlytqblb,brunch,1
21814002,12,jlfzhlytqblb,weekly,1
21814002,12,jlfzhlytqblb,steel,1
21814002,12,jlfzhlytqblb,beginner,1
21814002,12,jlfzhlytqblb,note,1
21814002,12,jlfzhlytqblb,discussion,1
21814002,12,jlfzhlytqblb,intro,1
21814002,12,jlfzhlytqblb,tonight,1
21814002,12,jlfzhlytqblb,class,1
21814002,12,jlfzhlytqbmc,steel,1
21814002,12,jlfzhlytqbmc,weekly,1
21814002,12,jlfzhlytqbmc,beginner,1
21814002,12,jlfzhlytqbmc,class,1
21814002,12,jlfzhlytqbmc,tonight,1
21814002,12,jlfzhlytqbmc,intro,1
21814002,12,jlfzhlytqbmc,note,1
21814002,12,jlfzhlytqbmc,discovery,1
21814002,12,jlfzhlytqbmc,brunch,1
21814002,12,jlfzhlytqbmc,discussion,1
21814002,12,jlfzhlytqbtb,beginner,1
21814002,12,jlfzhlytqbtb,discussion,1
21814002,12,jlfzhlytqbtb,discovery,1
21814002,12,jlfzhlytqbtb,intro,1
21814002,12,jlfzhlytqbtb,brunch,1
21814002,12,jlfzhlytqbtb,class,1
21814002,12,jlfzhlytqbtb,weekly,1
21814002,12,jlfzhlytqbtb,tonight,1
21814002,12,jlfzhlytqbtb,steel,1
21814002,12,jlfzhlytqbtb,note,1
21814002,1,jlfzhlyvcbhb,note,1
21814002,1,jlfzhlyvcbhb,brunch,1
21814002,1,jlfzhlyvcbhb,weekly,1
21814002,1,jlfzhlyvcbhb,beginner,1
21814002,1,jlfzhlyvcbhb,tonight,1
21814002,1,jlfzhlyvcbhb,intro,1
21814002,1,jlfzhlyvcbhb,discussion,1
21814002,1,jlfzhlyvcbhb,discovery,1
21814002,1,jlfzhlyvcbhb,steel,1
21814002,1,jlfzhlyvcbhb,class,1
21814002,1,jlfzhlyvcbjc,discovery,1
21814002,1,jlfzhlyvcbjc,intro,1
21814002,1,jlfzhlyvcbjc,beginner,1
21814002,1,jlfzhlyvcbjc,note,1
21814002,1,jlfzhlyvcbjc,discussion,1
21814002,1,jlfzhlyvcbjc,steel,1
21814002,1,jlfzhlyvcbjc,tonight,1
21814002,1,jlfzhlyvcbjc,brunch,1
21814002,1,jlfzhlyvcbjc,weekly,1
21814002,1,jlfzhlyvcbjc,class,1
21814002,1,jlfzhlyvcbqb,discovery,1
21814002,1,jlfzhlyvcbqb,tonight,1
21814002,1,jlfzhlyvcbqb,weekly,1
21814002,1,jlfzhlyvcbqb,brunch,1
21814002,1,jlfzhlyvcbqb,beginner,1
21814002,1,jlfzhlyvcbqb,steel,1
21814002,1,jlfzhlyvcbqb,discussion,1
21814002,1,jlfzhlyvcbqb,class,1
21814002,1,jlfzhlyvcbqb,note,1
21814002,1,jlfzhlyvcbqb,intro,1
21814002,1,jlfzhlyvcbzb,note,1
21814002,1,jlfzhlyvcbzb,discussion,1
21814002,1,jlfzhlyvcbzb,beginner,1
21814002,1,jlfzhlyvcbzb,discovery,1
21814002,1,jlfzhlyvcbzb,intro,1
21814002,1,jlfzhlyvcbzb,class,1
21814002,1,jlfzhlyvcbzb,brunch,1
21814002,1,jlfzhlyvcbzb,weekly,1
21814002,1,jlfzhlyvcbzb,tonight,1
21814002,1,jlfzhlyvcbzb,steel,1
21861202,11,226234477,note,1
21861202,11,226234477,class,1
21861202,11,226234477,beginner,1
21861202,11,226234477,discussion,1
21861202,11,226234477,brunch,1
21861202,11,226234477,discovery,1
21861202,11,226234477,steel,1
21861202,11,226234477,weekly,1
21861202,11,226234477,intro,1
21861202,11,226234477,tonight,1
21861202,1,228039693,night,1
21861202,1,228039693,st,1
21861202,1,228039693,elks,1
21861202,1,228039693,toastmasters,1
21861202,1,228039693,club,1
21861202,1,228039693,yoga,1
21861202,1,228039693,tennis,1
21861202,1,228039693,woman,1
21861202,1,228039693,indoor,1
21861202,1,228039693,workshop,1
22265532,1,xsvknlyvcbbc,fun,1
22265532,1,xsvknlyvcbbc,game,1
22265532,1,xsvknlyvcbbc,party,1
22265532,1,xsvknlyvcbbc,business,1
22265532,1,xsvknlyvcbbc,unstuck,1
22265532,1,xsvknlyvcbbc,ages,1
22265532,1,xsvknlyvcbbc,restaurant,1
22265532,1,xsvknlyvcbbc,ideas,1
22265532,1,xsvknlyvcbbc,get,1
22265532,1,xsvknlyvcbbc,friends,1
23279162,8,dvkkhlytlbbc,bowling,1
23279162,8,dvkkhlytlbbc,blue,1
23279162,8,dvkkhlytlbbc,right,1
23279162,8,dvkkhlytlbbc,food,1
23279162,8,dvkkhlytlbbc,readings,1
23279162,8,dvkkhlytlbbc,lanes,1
23279162,8,dvkkhlytlbbc,dinner,1
23279162,8,dvkkhlytlbbc,home,1
23279162,8,dvkkhlytlbbc,lecture,1
23279162,8,dvkkhlytlbbc,band,1
23279162,9,dvkkhlytmbwb,readings,1
23279162,9,dvkkhlytmbwb,home,1
23279162,9,dvkkhlytmbwb,right,1
23279162,9,dvkkhlytmbwb,lanes,1
23279162,9,dvkkhlytmbwb,band,1
23279162,9,dvkkhlytmbwb,lecture,1
23279162,9,dvkkhlytmbwb,food,1
23279162,9,dvkkhlytmbwb,dinner,1
23279162,9,dvkkhlytmbwb,bowling,1
23279162,9,dvkkhlytmbwb,blue,1
23279162,11,dvkkhlytpbzb,right,1
23279162,11,dvkkhlytpbzb,home,1
23279162,11,dvkkhlytpbzb,readings,1
23279162,11,dvkkhlytpbzb,blue,1
23279162,11,dvkkhlytpbzb,bowling,1
23279162,11,dvkkhlytpbzb,band,1
23279162,11,dvkkhlytpbzb,dinner,1
23279162,11,dvkkhlytpbzb,food,1
23279162,11,dvkkhlytpbzb,lecture,1
23279162,11,dvkkhlytpbzb,lanes,1
23558137,8,224592256,salsa,1
23558137,8,224592256,beginner,1
23558137,8,224592256,meditation,1
23558137,8,224592256,square,1
23558137,8,224592256,practice,1
23558137,8,224592256,level,1
23558137,8,224592256,classes,1
23558137,8,224592256,style,1
23558137,8,224592256,dance,1
23558137,8,224592256,pattern,1
23558137,9,225411671,square,1
23558137,9,225411671,beginner,1
23558137,9,225411671,pattern,1
23558137,9,225411671,classes,1
23558137,9,225411671,meditation,1
23558137,9,225411671,dance,1
23558137,9,225411671,salsa,1
23558137,9,225411671,level,1
23558137,9,225411671,style,1
23558137,9,225411671,practice,1
23558137,10,225923113,salsa,1
23558137,10,225923113,practice,1
23558137,10,225923113,square,1
23558137,10,225923113,level,1
23558137,10,225923113,dance,1
23558137,10,225923113,beginner,1
23558137,10,225923113,meditation,1
23558137,10,225923113,style,1
23558137,10,225923113,classes,1
23558137,10,225923113,pattern,1
23558137,11,226385621,classes,1
23558137,11,226385621,square,1
23558137,11,226385621,salsa,1
23558137,11,226385621,pattern,1
23558137,11,226385621,dance,1
23558137,11,226385621,meditation,1
23558137,11,226385621,beginner,1
23558137,11,226385621,style,1
23558137,11,226385621,practice,1
23558137,11,226385621,level,1
23558137,11,226823194,level,1
23558137,11,226823194,practice,1
23558137,11,226823194,dance,1
23558137,11,226823194,style,1
23558137,11,226823194,classes,1
23558137,11,226823194,square,1
23558137,11,226823194,meditation,1
23558137,11,226823194,pattern,1
23558137,11,226823194,salsa,1
23558137,11,226823194,beginner,1
23558137,12,227327656,level,1
23558137,12,227327656,pattern,1
23558137,12,227327656,style,1
23558137,12,227327656,dance,1
23558137,12,227327656,salsa,1
23558137,12,227327656,classes,1
23558137,12,227327656,practice,1
23558137,12,227327656,meditation,1
23558137,12,227327656,beginner,1
23558137,12,227327656,square,1
23558137,1,228037179,classes,1
23558137,1,228037179,dance,1
23558137,1,228037179,meditation,1
23558137,1,228037179,square,1
23558137,1,228037179,practice,1
23558137,1,228037179,salsa,1
23558137,1,228037179,pattern,1
23558137,1,228037179,style,1
23558137,1,228037179,beginner,1
23558137,1,228037179,level,1
23816662,8,222791719,breakfast,1
23816662,8,222791719,clinic,1
23816662,8,222791719,free,1
23816662,8,222791719,parks,1
23816662,8,222791719,meeting,1
23816662,8,222791719,gathering,1
23816662,8,222791719,monthly,1
23816662,8,222791719,august,1
23816662,8,222791719,first,1
23816662,8,222791719,king,1
23816662,9,224744340,free,1
23816662,9,224744340,monthly,1
23816662,9,224744340,parks,1
23816662,9,224744340,gathering,1
23816662,9,224744340,king,1
23816662,9,224744340,first,1
23816662,9,224744340,august,1
23816662,9,224744340,clinic,1
23816662,9,224744340,meeting,1
23816662,9,224744340,breakfast,1
23816662,10,224744383,gathering,1
23816662,10,224744383,monthly,1
23816662,10,224744383,free,1
23816662,10,224744383,parks,1
23816662,10,224744383,king,1
23816662,10,224744383,meeting,1
23816662,10,224744383,breakfast,1
23816662,10,224744383,august,1
23816662,10,224744383,clinic,1
23816662,10,224744383,first,1
23816662,11,224744431,monthly,1
23816662,11,224744431,free,1
23816662,11,224744431,clinic,1
23816662,11,224744431,breakfast,1
23816662,11,224744431,parks,1
23816662,11,224744431,gathering,1
23816662,11,224744431,first,1
23816662,11,224744431,king,1
23816662,11,224744431,meeting,1
23816662,11,224744431,august,1
23816662,11,226211773,clinic,1
23816662,11,226211773,meeting,1
23816662,11,226211773,gathering,1
23816662,11,226211773,monthly,1
23816662,11,226211773,first,1
23816662,11,226211773,breakfast,1
23816662,11,226211773,parks,1
23816662,11,226211773,free,1
23816662,11,226211773,august,1
23816662,11,226211773,king,1
23816662,12,226211813,weekly,1
23816662,12,226211813,intro,1
23816662,12,226211813,tonight,1
23816662,12,226211813,steel,1
23816662,12,226211813,class,1
23816662,12,226211813,discussion,1
23816662,12,226211813,discovery,1
23816662,12,226211813,note,1
23816662,12,226211813,beginner,1
23816662,12,226211813,brunch,1
23816662,1,227343530,august,1
23816662,1,227343530,parks,1
23816662,1,227343530,clinic,1
23816662,1,227343530,meeting,1
23816662,1,227343530,free,1
23816662,1,227343530,gathering,1
23816662,1,227343530,king,1
23816662,1,227343530,monthly,1
23816662,1,227343530,first,1
23816662,1,227343530,breakfast,1
23816662,1,227343708,first,1
23816662,1,227343708,august,1
23816662,1,227343708,clinic,1
23816662,1,227343708,gathering,1
23816662,1,227343708,monthly,1
23816662,1,227343708,meeting,1
23816662,1,227343708,breakfast,1
23816662,1,227343708,parks,1
23816662,1,227343708,free,1
23816662,1,227343708,king,1
23856167,8,223652600,woman,1
23856167,8,223652600,elks,1
23856167,8,223652600,night,1
23856167,8,223652600,st,1
23856167,8,223652600,toastmasters,1
23856167,8,223652600,workshop,1
23856167,8,223652600,yoga,1
23856167,8,223652600,indoor,1
23856167,8,223652600,club,1
23856167,8,223652600,tennis,1
23856167,10,225020893,workshop,1
23856167,10,225020893,elks,1
23856167,10,225020893,woman,1
23856167,10,225020893,indoor,1
23856167,10,225020893,st,1
23856167,10,225020893,yoga,1
23856167,10,225020893,night,1
23856167,10,225020893,toastmasters,1
23856167,10,225020893,club,1
23856167,10,225020893,tennis,1
23875882,8,224358273,living,1
23875882,8,224358273,water,1
23875882,8,224358273,free,1
23875882,8,224358273,circle,1
23875882,8,224358273,aerobics,1
23875882,8,224358273,pa,1
23875882,8,224358273,open,1
23875882,8,224358273,practice,1
23875882,8,224358273,introduction,1
23875882,8,224358273,clinic,1
23875882,9,224832460,clinic,1
23875882,9,224832460,practice,1
23875882,9,224832460,aerobics,1
23875882,9,224832460,living,1
23875882,9,224832460,open,1
23875882,9,224832460,pa,1
23875882,9,224832460,introduction,1
23875882,9,224832460,free,1
23875882,9,224832460,water,1
23875882,9,224832460,circle,1
23875882,9,225245840,pa,1
23875882,9,225245840,free,1
23875882,9,225245840,aerobics,1
23875882,9,225245840,introduction,1
23875882,9,225245840,water,1
23875882,9,225245840,clinic,1
23875882,9,225245840,living,1
23875882,9,225245840,practice,1
23875882,9,225245840,circle,1
23875882,9,225245840,open,1
23875882,10,225662749,open,1
23875882,10,225662749,living,1
23875882,10,225662749,water,1
23875882,10,225662749,introduction,1
23875882,10,225662749,free,1
23875882,10,225662749,pa,1
23875882,10,225662749,clinic,1
23875882,10,225662749,aerobics,1
23875882,10,225662749,practice,1
23875882,10,225662749,circle,1
23875882,10,225990238,introduction,1
23875882,10,225990238,pa,1
23875882,10,225990238,free,1
23875882,10,225990238,aerobics,1
23875882,10,225990238,clinic,1
23875882,10,225990238,living,1
23875882,10,225990238,water,1
23875882,10,225990238,circle,1
23875882,10,225990238,practice,1
23875882,10,225990238,open,1
23875882,11,226301545,circle,1
23875882,11,226301545,free,1
23875882,11,226301545,practice,1
23875882,11,226301545,pa,1
23875882,11,226301545,water,1
23875882,11,226301545,clinic,1
23875882,11,226301545,aerobics,1
23875882,11,226301545,living,1
23875882,11,226301545,introduction,1
23875882,11,226301545,open,1
23875882,11,226665594,practice,1
23875882,11,226665594,living,1
23875882,11,226665594,clinic,1
23875882,11,226665594,circle,1
23875882,11,226665594,free,1
23875882,11,226665594,introduction,1
23875882,11,226665594,water,1
23875882,11,226665594,pa,1
23875882,11,226665594,open,1
23875882,11,226665594,aerobics,1
23875882,12,227283205,aerobics,1
23875882,12,227283205,water,1
23875882,12,227283205,free,1
23875882,12,227283205,introduction,1
23875882,12,227283205,practice,1
23875882,12,227283205,circle,1
23875882,12,227283205,living,1
23875882,12,227283205,open,1
23875882,12,227283205,pa,1
23875882,12,227283205,clinic,1
23875882,1,227873392,pa,1
23875882,1,227873392,open,1
23875882,1,227873392,water,1
23875882,1,227873392,introduction,1
23875882,1,227873392,practice,1
23875882,1,227873392,free,1
23875882,1,227873392,circle,1
23875882,1,227873392,clinic,1
23875882,1,227873392,aerobics,1
23875882,1,227873392,living,1
23941462,8,223680883,aerobics,1
23941462,8,223680883,open,1
23941462,8,223680883,circle,1
23941462,8,223680883,pa,1
23941462,8,223680883,practice,1
23941462,8,223680883,water,1
23941462,8,223680883,introduction,1
23941462,8,223680883,clinic,1
23941462,8,223680883,free,1
23941462,8,223680883,living,1
23955740,8,223835413,practice,1
23955740,8,223835413,introduction,1
23955740,8,223835413,water,1
23955740,8,223835413,clinic,1
23955740,8,223835413,circle,1
23955740,8,223835413,free,1
23955740,8,223835413,living,1
23955740,8,223835413,pa,1
23955740,8,223835413,aerobics,1
23955740,8,223835413,open,1
23993188,8,224241209,tennis,1
23993188,8,224241209,elks,1
23993188,8,224241209,yoga,1
23993188,8,224241209,workshop,1
23993188,8,224241209,club,1
23993188,8,224241209,toastmasters,1
23993188,8,224241209,night,1
23993188,8,224241209,indoor,1
23993188,8,224241209,st,1
23993188,8,224241209,woman,1
23993188,9,224607959,hills,1
23993188,9,224607959,hill,1
23993188,9,224607959,library,1
23993188,9,224607959,north,1
23993188,9,224607959,squirrel,1
23993188,9,224607959,class,1
23993188,9,224607959,south,1
23993188,9,224607959,meeting,1
23993188,9,224607959,yoga,1
23993188,9,224607959,tea,1
23993188,10,225523755,north,1
23993188,10,225523755,meeting,1
23993188,10,225523755,library,1
23993188,10,225523755,squirrel,1
23993188,10,225523755,tea,1
23993188,10,225523755,south,1
23993188,10,225523755,class,1
23993188,10,225523755,hills,1
23993188,10,225523755,hill,1
23993188,10,225523755,yoga,1
23993188,11,226224266,squirrel,1
23993188,11,226224266,north,1
23993188,11,226224266,tea,1
23993188,11,226224266,south,1
23993188,11,226224266,hills,1
23993188,11,226224266,yoga,1
23993188,11,226224266,hill,1
23993188,11,226224266,library,1
23993188,11,226224266,meeting,1
23993188,11,226224266,class,1
23997318,9,224289698,brunch,1
23997318,9,224289698,weekly,1
23997318,9,224289698,intro,1
23997318,9,224289698,discovery,1
23997318,9,224289698,note,1
23997318,9,224289698,beginner,1
23997318,9,224289698,tonight,1
23997318,9,224289698,discussion,1
23997318,9,224289698,steel,1
23997318,9,224289698,class,1
23997318,11,226419930,class,1
23997318,11,226419930,discovery,1
23997318,11,226419930,intro,1
23997318,11,226419930,brunch,1
23997318,11,226419930,discussion,1
23997318,11,226419930,weekly,1
23997318,11,226419930,note,1
23997318,11,226419930,tonight,1
23997318,11,226419930,steel,1
23997318,11,226419930,beginner,1
23997318,1,227590352,note,1
23997318,1,227590352,discussion,1
23997318,1,227590352,beginner,1
23997318,1,227590352,tonight,1
23997318,1,227590352,class,1
23997318,1,227590352,discovery,1
23997318,1,227590352,intro,1
23997318,1,227590352,steel,1
23997318,1,227590352,brunch,1
23997318,1,227590352,weekly,1
24004147,10,224377696,art,1
24004147,10,224377696,lights,1
24004147,10,224377696,center,1
24004147,10,224377696,volleyball,1
24004147,10,224377696,science,1
24004147,10,224377696,night,1
24004147,10,224377696,open,1
24004147,10,224377696,pick,1
24004147,10,224377696,house,1
24004147,10,224377696,sports,1
24025988,1,227758809,fall,1
24025988,1,227758809,gaming,1
24025988,1,227758809,small,1
24025988,1,227758809,year,1
24025988,1,227758809,time,1
24025988,1,227758809,new,1
24025988,1,227758809,day,1
24025988,1,227758809,market,1
24025988,1,227758809,games,1
24025988,1,227758809,pizza,1
24044336,9,225204410,friends,1
24044336,9,225204410,unstuck,1
24044336,9,225204410,fun,1
24044336,9,225204410,game,1
24044336,9,225204410,restaurant,1
24044336,9,225204410,get,1
24044336,9,225204410,party,1
24044336,9,225204410,business,1
24044336,9,225204410,ages,1
24044336,9,225204410,ideas,1
24044336,8,xjqdklytlbkc,south,1
24044336,8,xjqdklytlbkc,hill,1
24044336,8,xjqdklytlbkc,class,1
24044336,8,xjqdklytlbkc,squirrel,1
24044336,8,xjqdklytlbkc,north,1
24044336,8,xjqdklytlbkc,yoga,1
24044336,8,xjqdklytlbkc,tea,1
24044336,8,xjqdklytlbkc,hills,1
24044336,8,xjqdklytlbkc,meeting,1
24044336,8,xjqdklytlbkc,library,1
24044336,9,xjqdklytmbfb,class,1
24044336,9,xjqdklytmbfb,meeting,1
24044336,9,xjqdklytmbfb,south,1
24044336,9,xjqdklytmbfb,squirrel,1
24044336,9,xjqdklytmbfb,hill,1
24044336,9,xjqdklytmbfb,tea,1
24044336,9,xjqdklytmbfb,north,1
24044336,9,xjqdklytmbfb,yoga,1
24044336,9,xjqdklytmbfb,hills,1
24044336,9,xjqdklytmbfb,library,1
24044336,9,xjqdklytmbgc,meeting,1
24044336,9,xjqdklytmbgc,north,1
24044336,9,xjqdklytmbgc,hill,1
24044336,9,xjqdklytmbgc,south,1
24044336,9,xjqdklytmbgc,library,1
24044336,9,xjqdklytmbgc,class,1
24044336,9,xjqdklytmbgc,hills,1
24044336,9,xjqdklytmbgc,yoga,1
24044336,9,xjqdklytmbgc,squirrel,1
24044336,9,xjqdklytmbgc,tea,1
24044336,9,xjqdklytmbnb,class,1
24044336,9,xjqdklytmbnb,tea,1
24044336,9,xjqdklytmbnb,north,1
24044336,9,xjqdklytmbnb,squirrel,1
24044336,9,xjqdklytmbnb,hill,1
24044336,9,xjqdklytmbnb,hills,1
24044336,9,xjqdklytmbnb,meeting,1
24044336,9,xjqdklytmbnb,yoga,1
24044336,9,xjqdklytmbnb,south,1
24044336,9,xjqdklytmbnb,library,1
24044336,9,xjqdklytmbwb,class,1
24044336,9,xjqdklytmbwb,library,1
24044336,9,xjqdklytmbwb,yoga,1
24044336,9,xjqdklytmbwb,meeting,1
24044336,9,xjqdklytmbwb,squirrel,1
24044336,9,xjqdklytmbwb,hills,1
24044336,9,xjqdklytmbwb,hill,1
24044336,9,xjqdklytmbwb,tea,1
24044336,9,xjqdklytmbwb,south,1
24044336,9,xjqdklytmbwb,north,1
24044336,10,xjqdklytnbcb,hills,1
24044336,10,xjqdklytnbcb,yoga,1
24044336,10,xjqdklytnbcb,library,1
24044336,10,xjqdklytnbcb,north,1
24044336,10,xjqdklytnbcb,tea,1
24044336,10,xjqdklytnbcb,south,1
24044336,10,xjqdklytnbcb,meeting,1
24044336,10,xjqdklytnbcb,class,1
24044336,10,xjqdklytnbcb,squirrel,1
24044336,10,xjqdklytnbcb,hill,1
24044336,10,xjqdklytnblb,north,1
24044336,10,xjqdklytnblb,yoga,1
24044336,10,xjqdklytnblb,squirrel,1
24044336,10,xjqdklytnblb,hills,1
24044336,10,xjqdklytnblb,tea,1
24044336,10,xjqdklytnblb,hill,1
24044336,10,xjqdklytnblb,south,1
24044336,10,xjqdklytnblb,library,1
24044336,10,xjqdklytnblb,class,1
24044336,10,xjqdklytnblb,meeting,1
24044336,10,xjqdklytnbtb,squirrel,1
24044336,10,xjqdklytnbtb,yoga,1
24044336,10,xjqdklytnbtb,meeting,1
24044336,10,xjqdklytnbtb,south,1
24044336,10,xjqdklytnbtb,tea,1
24044336,10,xjqdklytnbtb,hill,1
24044336,10,xjqdklytnbtb,north,1
24044336,10,xjqdklytnbtb,library,1
24044336,10,xjqdklytnbtb,class,1
24044336,10,xjqdklytnbtb,hills,1
24044336,11,xjqdklytpbzb,library,1
24044336,11,xjqdklytpbzb,hills,1
24044336,11,xjqdklytpbzb,meeting,1
24044336,11,xjqdklytpbzb,class,1
24044336,11,xjqdklytpbzb,south,1
24044336,11,xjqdklytpbzb,yoga,1
24044336,11,xjqdklytpbzb,hill,1
24044336,11,xjqdklytpbzb,squirrel,1
24044336,11,xjqdklytpbzb,north,1
24044336,11,xjqdklytpbzb,tea,1
24044336,12,xjqdklytqbgc,squirrel,1
24044336,12,xjqdklytqbgc,yoga,1
24044336,12,xjqdklytqbgc,hill,1
24044336,12,xjqdklytqbgc,north,1
24044336,12,xjqdklytqbgc,hills,1
24044336,12,xjqdklytqbgc,tea,1
24044336,12,xjqdklytqbgc,meeting,1
24044336,12,xjqdklytqbgc,class,1
24044336,12,xjqdklytqbgc,library,1
24044336,12,xjqdklytqbgc,south,1
24044336,12,xjqdklytqbpc,tea,1
24044336,12,xjqdklytqbpc,hill,1
24044336,12,xjqdklytqbpc,hills,1
24044336,12,xjqdklytqbpc,north,1
24044336,12,xjqdklytqbpc,squirrel,1
24044336,12,xjqdklytqbpc,yoga,1
24044336,12,xjqdklytqbpc,class,1
24044336,12,xjqdklytqbpc,south,1
24044336,12,xjqdklytqbpc,library,1
